candidat,ville,date-heure
fillon,Neuilly-sur-Seine,2017-03-18 15:00:31
fillon,Prunelli-di-Fiumorbo,2017-03-18 15:00:46
Bayrou,Bidache,2017-03-18 15:01:23
Macron,Aix-en-Provence,2017-03-18 15:01:41
Macron,Aix-en-Provence,2017-03-18 15:03:46
Melenchon,Le Perreux-sur-Marne,2017-03-18 15:03:46
Macron,Digne-les-Bains,2017-03-18 15:04:12
Melenchon,Chalon-sur-Saône,2017-03-18 15:05:17
fillon,Franconville,2017-03-18 15:05:31
Macron,Aix-en-Provence,2017-03-18 15:05:48
Melenchon,Aubussargues,2017-03-18 15:06:21
Macron,Aix-en-Provence,2017-03-18 15:07:26
fillon,Lyon,2017-03-18 15:08:25
Le pen,Lyon,2017-03-18 15:08:25
Macron,Lyon,2017-03-18 15:08:25
Le pen,Boulogne-Billancourt,2017-03-18 15:08:47
fillon,Armentières,2017-03-18 15:10:03
Macron,Armentières,2017-03-18 15:10:03
Hamon,Auvillars-sur-Saône,2017-03-18 15:10:31
Melenchon,Paris,2017-03-18 15:11:07
Macron,Ile-de-France,2017-03-18 15:13:18
Macron,Montferrand-le-Château,2017-03-18 15:13:41
fillon,Alençon,2017-03-18 15:14:33
Macron,Bagnolet,2017-03-18 15:14:35
Macron,Orléans,2017-03-18 15:14:58
Melenchon,Saint-Germain-en-Laye,2017-03-18 15:16:49
Melenchon,Nantes,2017-03-18 15:16:56
Melenchon,Brest,2017-03-18 15:18:50
Hamon,Nantes,2017-03-18 15:18:59
Hamon,Le Tronchet,2017-03-18 15:19:01
Hamon,Paris,2017-03-18 15:19:45
Melenchon,Savigny-le-Temple,2017-03-18 15:19:51
Hamon,Paris,2017-03-18 15:20:13
Macron,Paris,2017-03-18 15:20:42
Macron,Lyon,2017-03-18 15:20:50
Hamon,Paris,2017-03-18 15:20:51
Melenchon,Challans,2017-03-18 15:21:00
fillon,Pérenchies,2017-03-18 15:21:44
fillon,Paris,2017-03-18 15:21:48
Lassalle,Paris,2017-03-18 15:21:48
Macron,Dijon,2017-03-18 15:22:06
Melenchon,Bordeaux,2017-03-18 15:22:11
Le pen,Jura,2017-03-18 15:22:20
Macron,Aix-en-Provence,2017-03-18 15:22:34
Melenchon,Aix-en-Provence,2017-03-18 15:22:34
fillon,Annecy,2017-03-18 15:22:44
Lassalle,Paris,2017-03-18 15:23:24
Macron,Eaubonne,2017-03-18 15:24:11
fillon,Paris,2017-03-18 15:25:25
Melenchon,Paris,2017-03-18 15:25:25
Melenchon,Savigny-le-Temple,2017-03-18 15:26:36
Macron,Aix-en-Provence,2017-03-18 15:26:51
fillon,Pouyastruc,2017-03-18 15:27:47
Macron,Corbonod,2017-03-18 15:28:19
Melenchon,Bagnolet,2017-03-18 15:28:30
Melenchon,France,2017-03-18 15:28:36
Macron,Vanves,2017-03-18 15:28:41
Macron,Aix-en-Provence,2017-03-18 15:30:20
Macron,Aix-en-Provence,2017-03-18 15:32:05
Hamon,Viry-Châtillon,2017-03-18 15:33:09
Melenchon,Nantes,2017-03-18 15:34:28
Hamon,Paris,2017-03-18 15:35:06
Melenchon,Paris,2017-03-18 15:35:15
fillon,Rouen,2017-03-18 15:35:33
Melenchon,Paris,2017-03-18 15:36:18
Melenchon,Lille,2017-03-18 15:37:06
fillon,Lyon,2017-03-18 15:37:38
Hamon,Paris,2017-03-18 15:37:53
Melenchon,Paris,2017-03-18 15:37:59
Melenchon,France,2017-03-18 15:38:06
Melenchon,Saint-Germain-en-Laye,2017-03-18 15:38:18
fillon,Paris,2017-03-18 15:38:29
Melenchon,Avranches,2017-03-18 15:39:08
Macron,Dijon,2017-03-18 15:39:19
fillon,Nantes,2017-03-18 15:39:22
Melenchon,Rouen,2017-03-18 15:39:41
fillon,Nantes,2017-03-18 15:40:08
fillon,Ouzouer-sur-Loire,2017-03-18 15:40:31
Melenchon,Ouzouer-sur-Loire,2017-03-18 15:40:31
Melenchon,Paris,2017-03-18 15:40:34
fillon,Paris,2017-03-18 15:40:34
Melenchon,Saint-Germain-en-Laye,2017-03-18 15:41:01
fillon,Ouzouer-sur-Loire,2017-03-18 15:41:26
Melenchon,Ouzouer-sur-Loire,2017-03-18 15:41:26
fillon,Nantes,2017-03-18 15:43:01
Melenchon,Nantes,2017-03-18 15:43:01
fillon,Paris,2017-03-18 15:43:22
Melenchon,Paris,2017-03-18 15:43:22
fillon,Champigny-sur-Marne,2017-03-18 15:44:06
fillon,La Garde,2017-03-18 15:44:45
Hamon,La Garde,2017-03-18 15:44:45
Melenchon,La Garde,2017-03-18 15:44:45
fillon,Sioniac,2017-03-18 15:45:13
Macron,Ajaccio,2017-03-18 15:45:31
fillon,La Garde,2017-03-18 15:45:53
Hamon,La Garde,2017-03-18 15:45:53
Melenchon,La Garde,2017-03-18 15:45:53
fillon,Puteaux,2017-03-18 15:46:31
fillon,Paris,2017-03-18 15:46:33
Melenchon,Tassin-la-Demi-Lune,2017-03-18 15:47:11
Melenchon,Vanves,2017-03-18 15:48:20
Hamon,Villepreux,2017-03-18 15:49:48
Asselineau,Paris,2017-03-18 15:50:09
Hamon,Villepreux,2017-03-18 15:50:23
fillon,Sainte-Menehould,2017-03-18 15:50:33
Melenchon,La Garenne-Colombes,2017-03-18 15:50:42
Hamon,Villepreux,2017-03-18 15:51:19
Lassalle,Nice,2017-03-18 15:52:55
Hamon,Villepreux,2017-03-18 15:53:05
Le pen,Annay,2017-03-18 15:53:11
Asselineau,Paris,2017-03-18 15:53:27
Melenchon,Paris,2017-03-18 15:54:13
Hamon,Villepreux,2017-03-18 15:54:19
Lassalle,Nice,2017-03-18 15:54:32
Asselineau,Paris,2017-03-18 15:55:21
Melenchon,Le Tronchet,2017-03-18 15:55:23
Le pen,Canet-en-Roussillon,2017-03-18 15:55:32
Asselineau,Paris,2017-03-18 15:55:44
Melenchon,Autun,2017-03-18 15:55:46
Hamon,Rosny-sous-Bois,2017-03-18 15:55:50
Melenchon,Paris,2017-03-18 15:56:06
Asselineau,Paris,2017-03-18 15:56:17
Melenchon,Nantes,2017-03-18 15:56:22
fillon,Tours,2017-03-18 15:56:26
Macron,Tours,2017-03-18 15:56:26
Le pen,Metz,2017-03-18 15:56:28
Asselineau,Paris,2017-03-18 15:56:35
Asselineau,Paris,2017-03-18 15:56:43
fillon,Ajaccio,2017-03-18 15:56:56
Macron,Ajaccio,2017-03-18 15:56:56
Le pen,Montpellier,2017-03-18 15:56:56
Asselineau,Paris,2017-03-18 15:57:11
Asselineau,Paris,2017-03-18 15:57:26
fillon,Paris,2017-03-18 15:57:36
Macron,Paris,2017-03-18 15:57:36
Le pen,Metz,2017-03-18 15:58:01
Le pen,Metz,2017-03-18 15:58:01
Asselineau,Paris,2017-03-18 15:58:16
fillon,Paris,2017-03-18 15:58:34
Le pen,Paris,2017-03-18 15:58:34
fillon,Vanves,2017-03-18 15:58:39
Lassalle,Paris,2017-03-18 15:58:42
Macron,Marcoussis,2017-03-18 15:58:58
Asselineau,Paris,2017-03-18 15:59:06
Asselineau,Paris,2017-03-18 15:59:26
Asselineau,Paris,2017-03-18 15:59:39
Asselineau,Paris,2017-03-18 15:59:53
Macron,Vanves,2017-03-18 15:59:59
Melenchon,Angoulême,2017-03-18 16:00:14
Asselineau,Paris,2017-03-18 16:00:37
Le pen,Nantes,2017-03-18 16:01:59
Hamon,Villepreux,2017-03-18 16:02:08
Melenchon,Lyon,2017-03-18 16:03:00
Melenchon,Lyon,2017-03-18 16:03:01
Macron,Villepreux,2017-03-18 16:04:19
Melenchon,Paris,2017-03-18 16:05:31
fillon,Paris,2017-03-18 16:05:37
Macron,Challans,2017-03-18 16:06:07
fillon,Levallois-Perret,2017-03-18 16:06:16
Macron,Nantes,2017-03-18 16:06:17
Macron,Paris,2017-03-18 16:07:24
Melenchon,Paris,2017-03-18 16:07:24
Hamon,Paris,2017-03-18 16:07:54
Melenchon,Paris,2017-03-18 16:09:36
Macron,Ajaccio,2017-03-18 16:09:58
Melenchon,Bordeaux,2017-03-18 16:10:32
Le pen,Paris,2017-03-18 16:11:42
fillon,Tours,2017-03-18 16:12:05
Macron,Paris,2017-03-18 16:12:13
Macron,Bordeaux,2017-03-18 16:12:38
Melenchon,Nice,2017-03-18 16:13:33
Melenchon,France,2017-03-18 16:13:35
Melenchon,Paris,2017-03-18 16:14:11
Melenchon,Paris,2017-03-18 16:14:13
Melenchon,Graveson,2017-03-18 16:14:35
Melenchon,Nice,2017-03-18 16:15:04
Le pen,Villeneuve-Saint-Georges,2017-03-18 16:15:28
Macron,Villeneuve-Saint-Georges,2017-03-18 16:15:28
Hamon,Villepreux,2017-03-18 16:15:28
Macron,Mitry-Mory,2017-03-18 16:16:41
Melenchon,Bouffémont,2017-03-18 16:16:53
fillon,Nice,2017-03-18 16:18:26
Macron,Paris,2017-03-18 16:18:44
Macron,Ajaccio,2017-03-18 16:19:40
Melenchon,Paris,2017-03-18 16:20:47
fillon,Paris,2017-03-18 16:21:03
Macron,Paris,2017-03-18 16:21:03
Le pen,Paris,2017-03-18 16:21:04
Melenchon,Paris,2017-03-18 16:21:33
Melenchon,Paris,2017-03-18 16:21:56
Melenchon,Lécousse,2017-03-18 16:22:33
Macron,Mespuits,2017-03-18 16:23:04
Le pen,Nantes,2017-03-18 16:23:05
Hamon,Paris,2017-03-18 16:24:47
Melenchon,Paris,2017-03-18 16:25:06
Melenchon,Paris,2017-03-18 16:25:16
Lassalle,Cherbonnières,2017-03-18 16:25:20
Melenchon,Saint-Maur-des-Fossés,2017-03-18 16:25:24
Melenchon,Bezannes,2017-03-18 16:26:41
fillon,Saint-Herblain,2017-03-18 16:27:35
Melenchon,Villeneuve-Saint-Georges,2017-03-18 16:27:45
fillon,Paris,2017-03-18 16:28:02
Macron,Paris,2017-03-18 16:28:02
fillon,Sundhoffen,2017-03-18 16:28:38
Melenchon,Paris,2017-03-18 16:28:43
fillon,Enghien-les-Bains,2017-03-18 16:29:10
Macron,Nantes,2017-03-18 16:29:20
Macron,Rueil-Malmaison,2017-03-18 16:29:36
Melenchon,Cannes,2017-03-18 16:29:40
Macron,Vanves,2017-03-18 16:29:41
Melenchon,Vélizy-Villacoublay,2017-03-18 16:30:37
Macron,Nice,2017-03-18 16:31:11
Macron,Mitry-Mory,2017-03-18 16:31:17
Melenchon,Paris,2017-03-18 16:31:37
Le pen,Nord,2017-03-18 16:32:42
Melenchon,Avranches,2017-03-18 16:32:44
Melenchon,Cuincy,2017-03-18 16:33:40
Macron,Saint-Clair,2017-03-18 16:34:11
Hamon,Givet,2017-03-18 16:35:18
Melenchon,Givet,2017-03-18 16:35:18
Melenchon,Paris,2017-03-18 16:37:50
Macron,Rambouillet,2017-03-18 16:38:37
Melenchon,Paris,2017-03-18 16:38:59
Melenchon,Bordeaux,2017-03-18 16:39:20
fillon,Nice,2017-03-18 16:39:31
Macron,Vanves,2017-03-18 16:39:40
Melenchon,Ecully,2017-03-18 16:39:42
Le pen,Joinville-le-Pont,2017-03-18 16:40:18
Melenchon,Joinville-le-Pont,2017-03-18 16:40:18
fillon,Mulhouse,2017-03-18 16:40:20
Le pen,Pouyastruc,2017-03-18 16:41:18
Hamon,Paris,2017-03-18 16:41:18
Melenchon,Paris,2017-03-18 16:41:18
Melenchon,Paris,2017-03-18 16:41:22
fillon,Toulouse,2017-03-18 16:41:43
Melenchon,Givet,2017-03-18 16:42:20
Melenchon,Limoges,2017-03-18 16:44:40
Macron,Paris,2017-03-18 16:45:07
Macron,Tours,2017-03-18 16:45:48
Melenchon,Ecully,2017-03-18 16:46:08
Melenchon,Paris,2017-03-18 16:46:37
Melenchon,Limoges,2017-03-18 16:46:56
Macron,Paris,2017-03-18 16:47:03
fillon,Bastia,2017-03-18 16:47:32
dupontAignan,Paris,2017-03-18 16:48:18
Macron,Paris,2017-03-18 16:48:47
Melenchon,Saint-Etienne,2017-03-18 16:49:10
Le pen,Paris,2017-03-18 16:49:46
Macron,Tours,2017-03-18 16:50:30
Melenchon,Maizières-lès-Metz,2017-03-18 16:51:29
fillon,Neuilly-sur-Seine,2017-03-18 16:51:31
Cheminade,Neuilly-Plaisance,2017-03-18 16:51:58
Melenchon,París,2017-03-18 16:52:15
Melenchon,Paris,2017-03-18 16:53:25
Melenchon,Saverne,2017-03-18 16:53:25
Macron,Sahurs,2017-03-18 16:54:41
Macron,Tours,2017-03-18 16:54:41
Melenchon,Créteil,2017-03-18 16:55:20
fillon,Thiant,2017-03-18 16:55:38
Le pen,Bordeaux,2017-03-18 16:55:42
Macron,Bordeaux,2017-03-18 16:55:42
Melenchon,Luitré,2017-03-18 16:55:50
Macron,Paris,2017-03-18 16:56:44
Melenchon,Paris,2017-03-18 16:58:05
Asselineau,Paris,2017-03-18 16:58:37
Melenchon,Ecully,2017-03-18 16:58:42
Melenchon,Frelinghien,2017-03-18 16:59:14
Asselineau,Paris,2017-03-18 16:59:16
Macron,Luitré,2017-03-18 16:59:29
Asselineau,Paris,2017-03-18 16:59:45
fillon,Nantes,2017-03-18 16:59:57
Le pen,Nantes,2017-03-18 16:59:57
Macron,Nantes,2017-03-18 16:59:57
Asselineau,Paris,2017-03-18 17:00:04
Macron,Paris,2017-03-18 17:00:04
Melenchon,Nonzeville,2017-03-18 17:00:37
fillon,Neuilly-sur-Seine,2017-03-18 17:00:50
Asselineau,Paris,2017-03-18 17:01:10
Asselineau,Paris,2017-03-18 17:01:45
Hamon,Luitré,2017-03-18 17:01:58
fillon,Rennes,2017-03-18 17:02:22
Melenchon,Paris,2017-03-18 17:03:26
fillon,Thyez,2017-03-18 17:03:37
fillon,Vanves,2017-03-18 17:03:39
Le pen,Paris,2017-03-18 17:03:47
Asselineau,Paris,2017-03-18 17:03:47
Poutou,Ancenis,2017-03-18 17:05:04
Asselineau,Paris,2017-03-18 17:05:25
Le pen,Sahurs,2017-03-18 17:05:38
fillon,Tours,2017-03-18 17:06:16
Macron,Villeurbanne,2017-03-18 17:07:18
fillon,La Garde,2017-03-18 17:07:19
Hamon,La Garde,2017-03-18 17:08:42
fillon,Pouyastruc,2017-03-18 17:11:32
fillon,Courcouronnes,2017-03-18 17:12:50
fillon,Bourges,2017-03-18 17:12:52
fillon,Tours,2017-03-18 17:14:04
Macron,Tours,2017-03-18 17:14:04
Melenchon,Marseille,2017-03-18 17:14:26
fillon,Prunelli-di-Fiumorbo,2017-03-18 17:14:59
Melenchon,Marseille,2017-03-18 17:15:29
Hamon,Marseille,2017-03-18 17:17:44
Melenchon,Marseille,2017-03-18 17:17:44
Macron,Luitré,2017-03-18 17:18:52
fillon,Mont-de-Marsan,2017-03-18 17:20:11
Melenchon,Issy-les-Moulineaux,2017-03-18 17:20:21
Macron,Bordeaux,2017-03-18 17:20:37
Melenchon,Issy-les-Moulineaux,2017-03-18 17:22:58
Hamon,Sahurs,2017-03-18 17:24:53
Melenchon,Sahurs,2017-03-18 17:24:53
fillon,Pessac,2017-03-18 17:25:17
fillon,Bretteville-l'Orgueilleuse,2017-03-18 17:25:52
fillon,Méré,2017-03-18 17:42:34
Macron,Thiant,2017-03-18 17:42:35
Macron,Amiens,2017-03-18 17:43:00
Melenchon,Malakoff,2017-03-18 17:43:38
Macron,Marseille,2017-03-18 17:43:45
Macron,Nantes,2017-03-18 17:44:28
Macron,Vanves,2017-03-18 17:45:08
Melenchon,Paris,2017-03-18 17:45:47
Melenchon,Issy-les-Moulineaux,2017-03-18 17:46:50
Melenchon,Paris,2017-03-18 17:47:04
Hamon,Paris,2017-03-18 17:48:18
fillon,Gretz-Armainvilliers,2017-03-18 17:48:46
Hamon,Paris,2017-03-18 17:49:15
Macron,Strasbourg,2017-03-18 17:49:23
Macron,Marseille,2017-03-18 17:49:33
Le pen,Paris,2017-03-18 17:49:55
Melenchon,Paris,2017-03-18 17:49:55
Macron,Nantes,2017-03-18 17:50:40
Hamon,Paris,2017-03-18 17:50:43
fillon,Bayeux,2017-03-18 17:51:54
Macron,Bayeux,2017-03-18 17:51:54
Melenchon,Thionville,2017-03-18 18:02:35
Macron,Nantes,2017-03-18 18:02:36
Melenchon,Paris,2017-03-18 18:04:54
fillon,Ouzouer-sur-Loire,2017-03-18 18:04:57
Macron,Paris,2017-03-18 18:06:37
Macron,Cavalaire-sur-Mer,2017-03-18 18:06:43
Macron,Paris,2017-03-18 18:06:44
Macron,Clichy,2017-03-18 18:07:59
Macron,Toulouse,2017-03-18 18:09:43
fillon,Vanves,2017-03-18 18:10:40
fillon,Paris,2017-03-18 18:12:08
Macron,Paris,2017-03-18 18:12:08
Le pen,Saint-Mathieu-de-Tréviers,2017-03-18 18:12:28
Melenchon,Marseille,2017-03-18 18:13:16
Macron,Clichy,2017-03-18 18:14:30
Macron,Calais,2017-03-18 18:14:47
Melenchon,Vanves,2017-03-18 18:15:08
Le pen,Saint-Mathieu-de-Tréviers,2017-03-18 18:15:24
fillon,Paris,2017-03-18 18:17:38
fillon,Lempty,2017-03-18 18:17:41
fillon,Pérenchies,2017-03-18 18:17:53
Le pen,Saint-Mathieu-de-Tréviers,2017-03-18 18:18:28
Macron,Clichy,2017-03-18 18:18:34
fillon,Valenciennes,2017-03-20 08:18:13
Macron,Grenoble,2017-03-20 08:18:20
Le pen,Rennes,2017-03-20 08:19:15
fillon,Courbevoie,2017-03-20 08:21:52
Hamon,Paris,2017-03-20 08:22:07
fillon,Nantes,2017-03-20 08:22:49
Macron,Paris,2017-03-20 08:22:51
Macron,Cagnes-sur-Mer,2017-03-20 08:23:05
Melenchon,La Seyne-sur-Mer,2017-03-20 08:23:45
fillon,Attenschwiller,2017-03-20 08:23:55
Bayrou,Attenschwiller,2017-03-20 08:23:55
Macron,Paris,2017-03-20 08:24:36
Hamon,Paris,2017-03-20 08:24:36
Melenchon,Toulouse,2017-03-20 08:25:02
Macron,La Flotte,2017-03-20 08:25:54
dupontAignan,Urzy,2017-03-20 08:26:28
Macron,Caen,2017-03-20 08:30:19
Macron,Caen,2017-03-20 08:30:19
Le pen,La Flotte,2017-03-20 08:31:10
Hamon,Légny,2017-03-20 08:31:18
Melenchon,Lyon,2017-03-20 08:31:26
Hamon,Créteil,2017-03-20 08:32:03
fillon,Reims,2017-03-20 08:32:58
fillon,Lanslebourg-Mont-Cenis,2017-03-20 08:33:00
fillon,Sucy-en-Brie,2017-03-20 08:33:27
fillon,Sucy-en-Brie,2017-03-20 08:33:28
Hamon,Le Breuil,2017-03-20 08:34:02
Melenchon,Le Breuil,2017-03-20 08:34:02
Macron,Paris,2017-03-20 08:34:43
Macron,Les Mées,2017-03-20 08:35:12
Bayrou,Maurrin,2017-03-20 08:35:35
Macron,Clermont-Ferrand,2017-03-20 08:36:10
Macron,Paris,2017-03-20 08:36:35
fillon,Châtillon,2017-03-20 08:37:51
Macron,Paris,2017-03-20 08:38:19
Hamon,Paris,2017-03-20 08:38:19
Melenchon,Paris,2017-03-20 08:38:19
fillon,Boulogne-sur-Mer,2017-03-20 08:41:21
fillon,Paris,2017-03-20 08:43:12
Macron,Paris,2017-03-20 08:43:12
Hamon,Paris,2017-03-20 08:43:12
Melenchon,Paris,2017-03-20 08:43:12
Hamon,Bordeaux,2017-03-20 08:43:21
Hamon,Nice,2017-03-20 08:45:06
fillon,Nord-Pas-de-Calais,2017-03-20 08:45:41
fillon,Moëlan-sur-Mer,2017-03-20 08:46:37
dupontAignan,Salon-de-Provence,2017-03-20 08:47:08
Macron,Alénya,2017-03-20 08:47:59
Hamon,Angers,2017-03-20 08:48:06
Hamon,Besançon,2017-03-20 08:48:27
dupontAignan,Denain,2017-03-20 08:48:32
Macron,Beauvais,2017-03-20 08:50:23
Macron,Beauvais,2017-03-20 08:50:23
Melenchon,Paris,2017-03-20 08:51:50
Hamon,Besançon,2017-03-20 08:52:13
Bayrou,Vénissieux,2017-03-20 08:52:24
Macron,Vénissieux,2017-03-20 08:52:24
Macron,Loudun,2017-03-20 08:53:13
dupontAignan,Denain,2017-03-20 08:54:35
Macron,Paris,2017-03-20 08:55:21
Macron,Paris,2017-03-20 08:56:39
Macron,Castelsarrasin,2017-03-20 08:57:17
fillon,Grand-Charmont,2017-03-20 08:58:12
Macron,Orléans,2017-03-20 08:58:38
Hamon,Orléans,2017-03-20 08:58:38
Melenchon,Orléans,2017-03-20 08:58:38
Poutou,Landerneau,2017-03-20 08:59:07
fillon,Paris,2017-03-20 08:59:32
Bayrou,France,2017-03-20 09:00:40
fillon,France,2017-03-20 09:01:52
Bayrou,France,2017-03-20 09:01:52
Melenchon,Nantes,2017-03-20 09:02:18
Lassalle,Montpellier,2017-03-20 09:03:41
fillon,France,2017-03-20 09:03:58
Bayrou,France,2017-03-20 09:03:58
dupontAignan,Salon-de-Provence,2017-03-20 09:04:26
Hamon,Coulonges,2017-03-20 09:05:47
Bayrou,France,2017-03-20 09:06:45
Melenchon,France,2017-03-20 09:06:45
fillon,Nantes,2017-03-20 09:06:46
Macron,Nantes,2017-03-20 09:06:46
Hamon,Nantes,2017-03-20 09:06:46
Macron,Bordeaux,2017-03-20 09:06:58
Melenchon,Bordeaux,2017-03-20 09:06:58
fillon,Coulonges,2017-03-20 09:07:15
Melenchon,Paris,2017-03-20 09:08:06
Le pen,Lyon,2017-03-20 09:08:14
fillon,Courbevoie,2017-03-20 09:09:28
Hamon,Paris,2017-03-20 09:10:12
Melenchon,Paris,2017-03-20 09:10:12
Le pen,Montigny-le-Bretonneux,2017-03-20 09:13:34
fillon,Côtes-d'Armor,2017-03-20 09:14:54
Le pen,Côtes-d'Armor,2017-03-20 09:14:54
Macron,Côtes-d'Armor,2017-03-20 09:14:54
fillon,Vanves,2017-03-20 09:15:25
Macron,Castelsarrasin,2017-03-20 09:16:29
fillon,France,2017-03-20 09:16:42
fillon,Maurepas,2017-03-20 09:16:47
Macron,Maurepas,2017-03-20 09:16:47
Macron,Paris,2017-03-20 09:16:58
Macron,Toulouse,2017-03-20 09:17:45
Le pen,Le Havre,2017-03-20 09:18:10
Hamon,Le Havre,2017-03-20 09:18:10
fillon,Alénya,2017-03-20 09:18:21
Melenchon,Brindas,2017-03-20 09:19:38
Macron,Vanves,2017-03-20 09:19:44
Hamon,Le Havre,2017-03-20 09:20:34
Macron,Blagnac,2017-03-20 09:22:09
Macron,Paris,2017-03-20 09:22:09
fillon,Bagnolet,2017-03-20 09:23:05
Macron,Bagnolet,2017-03-20 09:23:05
fillon,Paris,2017-03-20 09:26:31
Hamon,Paris,2017-03-20 09:26:31
Melenchon,Clermont-Ferrand,2017-03-20 09:26:43
fillon,Gréoux-les-Bains,2017-03-20 09:27:05
Hamon,Paris,2017-03-20 09:27:21
Melenchon,Paris,2017-03-20 09:27:21
Hamon,Paris,2017-03-20 09:28:51
Melenchon,Paris,2017-03-20 09:28:51
Hamon,France,2017-03-20 09:29:25
Hamon,France,2017-03-20 09:29:55
fillon,Alénya,2017-03-20 09:30:11
fillon,Deauville,2017-03-20 09:32:18
Macron,Deauville,2017-03-20 09:32:18
Macron,Saint-Herblain,2017-03-20 09:32:37
Macron,Nancy,2017-03-20 09:32:44
Le pen,Schiltigheim,2017-03-20 09:33:08
Macron,Schiltigheim,2017-03-20 09:33:08
Hamon,Schiltigheim,2017-03-20 09:33:08
Melenchon,Schiltigheim,2017-03-20 09:33:08
Hamon,Boulogne-Billancourt,2017-03-20 09:33:31
Hamon,France,2017-03-20 09:34:39
Hamon,Paris,2017-03-20 09:34:58
Melenchon,Paris,2017-03-20 09:34:58
Macron,Rouen,2017-03-20 09:36:07
fillon,Paris,2017-03-20 09:36:08
Le pen,Paris,2017-03-20 09:36:08
Macron,Paris,2017-03-20 09:36:08
Hamon,Paris,2017-03-20 09:36:08
Melenchon,Paris,2017-03-20 09:38:09
fillon,Paris,2017-03-20 09:38:59
Macron,Paris,2017-03-20 09:38:59
Hamon,Paris,2017-03-20 09:38:59
Hamon,France,2017-03-20 09:39:13
Melenchon,France,2017-03-20 09:39:13
Bayrou,Montpellier,2017-03-20 09:39:14
Melenchon,France,2017-03-20 09:39:45
Hamon,Smarves,2017-03-20 10:07:50
Melenchon,Smarves,2017-03-20 10:07:50
Macron,Paris,2017-03-20 10:08:11
Melenchon,Paris,2017-03-20 10:08:17
Hamon,Le Puley,2017-03-20 10:08:27
Macron,Paris,2017-03-20 10:08:37
Macron,Marseille,2017-03-20 10:08:54
fillon,Thiant,2017-03-20 10:09:59
Hamon,Paris,2017-03-20 10:10:20
Bayrou,Paris,2017-03-20 10:10:49
Le pen,Fameck,2017-03-20 10:11:14
fillon,Paris,2017-03-20 10:11:53
fillon,Bourg-en-Bresse,2017-03-20 10:11:58
Macron,Bourg-en-Bresse,2017-03-20 10:11:58
Macron,Cannes,2017-03-20 10:12:38
Hamon,Marseille,2017-03-20 10:13:07
Melenchon,Marseille,2017-03-20 10:13:07
fillon,Gasny,2017-03-20 10:14:15
Melenchon,Bordeaux,2017-03-20 10:14:15
fillon,Bénodet,2017-03-20 10:14:44
Macron,Paris,2017-03-20 10:14:46
fillon,Chabeuil,2017-03-20 10:16:10
fillon,Les Mayons,2017-03-20 10:16:41
Macron,Les Mayons,2017-03-20 10:16:41
Macron,Reims,2017-03-20 10:18:59
Macron,Trappes,2017-03-20 10:19:32
Macron,Trappes,2017-03-20 10:19:57
Le pen,Châtillon,2017-03-20 10:20:01
Bayrou,Paris,2017-03-20 10:20:09
Macron,Vanves,2017-03-20 10:20:44
Le pen,Hauts-de-Seine,2017-03-20 10:21:24
fillon,Paris,2017-03-20 10:22:49
Macron,Ageville,2017-03-20 10:23:07
Le pen,Gasny,2017-03-20 10:23:22
Poutou,Vélizy-Villacoublay,2017-03-20 10:25:23
fillon,Reims,2017-03-20 10:25:24
Macron,Palaiseau,2017-03-20 10:26:27
Hamon,Palaiseau,2017-03-20 10:26:27
Le pen,Clichy,2017-03-20 10:26:59
Hamon,Paris,2017-03-20 10:27:07
Macron,Quimper,2017-03-20 10:29:01
Cheminade,Vanves,2017-03-20 10:29:01
Cheminade,Vanves,2017-03-20 10:29:01
fillon,Paris,2017-03-20 10:29:12
Melenchon,Alençon,2017-03-20 10:29:44
fillon,Séné,2017-03-20 10:29:57
Le pen,Clichy,2017-03-20 10:30:09
fillon,Vanves,2017-03-20 10:30:15
Macron,Vanves,2017-03-20 10:30:15
Macron,Lyon,2017-03-20 10:30:35
Le pen,Clichy,2017-03-20 10:30:57
Hamon,Nantes,2017-03-20 10:31:34
Melenchon,Nantes,2017-03-20 10:31:34
fillon,Paris,2017-03-20 10:32:35
fillon,Bastia,2017-03-20 10:32:37
dupontAignan,Lampertheim,2017-03-20 10:34:18
fillon,Paris,2017-03-20 10:35:43
Le pen,Nantes,2017-03-20 10:35:47
fillon,Vanves,2017-03-20 10:35:53
Macron,France,2017-03-20 10:35:54
Melenchon,Bordeaux,2017-03-20 10:36:11
Hamon,Nantes,2017-03-20 10:36:56
Le pen,Nantes,2017-03-20 10:37:11
fillon,Toulon,2017-03-20 10:37:22
Poutou,Poitiers,2017-03-20 10:37:37
Macron,France,2017-03-20 10:37:57
fillon,Toulon,2017-03-20 10:38:09
fillon,Villeurbanne,2017-03-20 10:38:28
Macron,Bourgneuf,2017-03-20 10:40:01
Macron,Castelsarrasin,2017-03-20 10:40:03
fillon,Paris,2017-03-20 10:40:05
Poutou,Poitiers,2017-03-20 10:40:06
fillon,Neuilly-sur-Seine,2017-03-20 10:40:58
fillon,Nord-Pas-de-Calais,2017-03-20 10:41:23
Cheminade,Montpellier,2017-03-20 10:41:40
Poutou,Montpellier,2017-03-20 10:41:40
fillon,Paris,2017-03-20 10:42:00
dupontAignan,Paris,2017-03-20 10:42:00
Macron,Paris,2017-03-20 10:42:00
Hamon,Paris,2017-03-20 10:42:00
fillon,Paris,2017-03-20 10:42:28
Le pen,Paris,2017-03-20 10:42:28
